goal_id,goal_type,stage,operation_family,pass_role,operation_kind,tool_family,material_family,diameter_mm,flute_count,nominal_chipload_min_mm_tooth,nominal_chipload_max_mm_tooth,rpm_min,rpm_max,axial_doc_rule,radial_woc_rule,stepover_pct_min,stepover_pct_max,scallop_height_max_mm,drill_depth_d_warn,drill_depth_d_fail,suggest_goal,sim_goal,optimize_goal,evidence_grade,source_id,source_url,notes
community-chipload-adaptive-plywood_softwood-12.7,community_nominal_chipload,suggest,adaptive,roughing,adaptive,flat_end|bull_nose,plywood_softwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-rest-plywood_softwood-12.7,community_nominal_chipload,suggest,pocket,roughing,rest,flat_end|bull_nose,plywood_softwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-zigzag-plywood_softwood-12.7,community_nominal_chipload,suggest,pocket,roughing,zigzag,flat_end|bull_nose,plywood_softwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-adaptive3d-plywood_softwood-12.7,community_nominal_chipload,suggest,adaptive,roughing,adaptive3d,flat_end|bull_nose,plywood_softwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-effective-dia-trace-plywood_softwood-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,trace,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,plywood_softwood,12.7,*,0.533,0.584,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-v_carve-plywood_softwood-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,v_carve,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,plywood_softwood,12.7,*,0.533,0.584,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-inlay-plywood_softwood-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,inlay,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,plywood_softwood,12.7,*,0.533,0.584,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-chamfer-plywood_softwood-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,chamfer,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,plywood_softwood,12.7,*,0.533,0.584,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-project_curve-plywood_softwood-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,project_curve,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,plywood_softwood,12.7,*,0.533,0.584,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-chipload-face-plywood_hardwood-12.7,community_nominal_chipload,suggest,pocket,roughing,face,flat_end|facing_bit,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-pocket-plywood_hardwood-12.7,community_nominal_chipload,suggest,pocket,roughing,pocket,flat_end|bull_nose,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-profile-plywood_hardwood-12.7,community_nominal_chipload,suggest,contour,roughing,profile,flat_end|bull_nose,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-adaptive-plywood_hardwood-12.7,community_nominal_chipload,suggest,adaptive,roughing,adaptive,flat_end|bull_nose,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-rest-plywood_hardwood-12.7,community_nominal_chipload,suggest,pocket,roughing,rest,flat_end|bull_nose,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-zigzag-plywood_hardwood-12.7,community_nominal_chipload,suggest,pocket,roughing,zigzag,flat_end|bull_nose,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-adaptive3d-plywood_hardwood-12.7,community_nominal_chipload,suggest,adaptive,roughing,adaptive3d,flat_end|bull_nose,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-effective-dia-trace-plywood_hardwood-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,trace,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-v_carve-plywood_hardwood-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,v_carve,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-inlay-plywood_hardwood-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,inlay,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-chamfer-plywood_hardwood-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,chamfer,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-project_curve-plywood_hardwood-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,project_curve,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,plywood_hardwood,12.7,*,0.533,0.584,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-chipload-face-mdf-12.7,community_nominal_chipload,suggest,pocket,roughing,face,flat_end|facing_bit,mdf,12.7,*,0.635,0.686,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-pocket-mdf-12.7,community_nominal_chipload,suggest,pocket,roughing,pocket,flat_end|bull_nose,mdf,12.7,*,0.635,0.686,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-profile-mdf-12.7,community_nominal_chipload,suggest,contour,roughing,profile,flat_end|bull_nose,mdf,12.7,*,0.635,0.686,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-adaptive-mdf-12.7,community_nominal_chipload,suggest,adaptive,roughing,adaptive,flat_end|bull_nose,mdf,12.7,*,0.635,0.686,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-rest-mdf-12.7,community_nominal_chipload,suggest,pocket,roughing,rest,flat_end|bull_nose,mdf,12.7,*,0.635,0.686,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-zigzag-mdf-12.7,community_nominal_chipload,suggest,pocket,roughing,zigzag,flat_end|bull_nose,mdf,12.7,*,0.635,0.686,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-adaptive3d-mdf-12.7,community_nominal_chipload,suggest,adaptive,roughing,adaptive3d,flat_end|bull_nose,mdf,12.7,*,0.635,0.686,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-effective-dia-trace-mdf-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,trace,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,mdf,12.7,*,0.635,0.686,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-v_carve-mdf-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,v_carve,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,mdf,12.7,*,0.635,0.686,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-inlay-mdf-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,inlay,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,mdf,12.7,*,0.635,0.686,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-chamfer-mdf-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,chamfer,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,mdf,12.7,*,0.635,0.686,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
community-effective-dia-project_curve-mdf-12.7,community_effective_diameter_chipload,suggest+sim,trace,finish,project_curve,v_bit|chamfer_vbit|tapered_ball_nose|flat_end,mdf,12.7,*,0.635,0.686,10000,20000,effective cutting diameter must be computed from actual depth/profile before comparing,,,,,,,use effective engaged diameter as a sanity band; do not claim high-confidence vendor accuracy for V-bit chipload without a V-bit source row,chipload gate may be advisory unless exact V-bit vendor LUT exists,feed/RPM-only optimizer changes must be conservative and may refuse when effective diameter is ambiguous,c,carbide3d_community_vbit_discussion;cutter_shop_chip_load_chart,https://community.carbide3d.com/t/feeds-and-speeds-guide/17048 ; https://cutter-shop.com/chip-load-chart/,community rule-of-thumb; V-bit chipload is depth-dependent and lower confidence
finish-quality-drop_cutter-fine_visible_finish,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,drop_cutter,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,5,10,0.01,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,visible/mold-like finish; minimal sanding
finish-quality-drop_cutter-good_light_sanding,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,drop_cutter,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,10,20,0.05,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,normal visible wood finish; light sanding expected
finish-quality-drop_cutter-semi_finish,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,drop_cutter,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,20,35,0.15,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,semi-finish only; should not be optimizer final-pass default without user acceptance
